Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"026-000001502","43","026","National Aeronautics and Space Administration","NASA Center for Climate Simulation (NCCS)","0.000000","0.000000","0.000000","0.000000","19.679000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","221.587740","24.245000","18.067000","18.441000","22.847000","2.385000","2.300000","2.374000","152.00","12.00","12.00","12.00","9.768000","0.000000","57.900000","0.000000"
"026-000001124","45","026","National Aeronautics and Space Administration","NASA High-End Computing Capability (HECC)","0.000000","0.000000","0.000000","0.000000","194.222000","0.000000","0.000000","0.000000","21.978000","0.000000","0.000000","0.000000","154.078000","39.594000","40.384000","41.695000","20.338000","3.911000","4.038000","4.151000","215.00","21.00","21.00","21.00","0.402000","0.000000","0.900000","0.000000"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","0.000000","0.000000","0.000000","0.000000","66.770122","19.329730","18.893151","10.742918","0.000000","0.000000","0.025000","0.025000","1913.358969","376.345153","397.039706","383.610333","137.956668","49.275473","50.383475","51.883608","1479.00","375.00","375.00","375.00","402.910455","431.175430","958.400000","1226.100000"
"026-000001102","1215","026","National Aeronautics and Space Administration","NASA Financial Management System","0.000000","0.000000","0.000000","0.000000","237.348000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","134.765000","13.429000","14.429000","14.429000","24.203000","1.980000","1.980000","1.980000","173.00","13.00","13.00","13.00","0.000000","0.000000","0.000000","0.000000"
"393-000000200","1359","393","National Archives and Records Administration","IT Infrastructure","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","381.087000","31.711000","26.778000","27.701000","37.808000","3.700000","3.835000","3.852000","26.00","26.00","26.00","26.00","-7.418000","-11.055000","-17.300000","-26.500000"
"393-000000100","1361","393","National Archives and Records Administration","Electronic Records Systems","28.772000","0.000000","0.000000","0.000000","391.133000","16.478000","16.716000","18.311000","40.305000","3.008000","3.144000","3.176000","159.782000","16.666000","15.862000","15.944000","25.854000","2.765000","2.732000","2.745000","39.00","35.00","35.00","35.00","-0.980000","7.270000","-2.500000","23.300000"
"393-000000150","1363","393","National Archives and Records Administration","Non-Electronic Records Systems","3.772000","0.000000","0.000000","0.000000","87.085000","6.308000","5.694000","5.190000","4.246000","0.284000","0.194000","0.261000","37.595000","8.045000","5.362000","5.464000","4.006000","0.467000","0.456000","0.372000","7.00","5.00","5.00","5.00","3.134000","-1.051000","26.200000","-8.200000"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.426000","0.859000","0.000000","0.000000","0.066000","0.162000","29.493000","24.992000","27.423000","27.423000","4.335000","3.975000","4.236000","5.157000","19.00","19.00","20.00","27.00","-2.431000","0.001000","-7.742531","0.003110"
"422-000001327","451","422","National Science Foundation","iTRAK","0.000000","0.000000","0.000000","0.000000","8.280000","8.720000","0.512000","0.664000","1.872000","2.013000","0.190000","0.197000","0.000000","0.000000","3.881000","5.036000","0.000000","0.000000","2.090000","2.167000","8.00","8.00","12.00","12.00","6.120000","0.381000","132.668545","6.055308"
"422-000000001","453","422","National Science Foundation","Financial and Accounting System (FAS).","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.500000","2.631000","1.500000","0.000000","1.825000","0.690000","0.454000","0.000000","8.00","4.00","2.00","0.00","-0.869000","0.000000","-20.739857","0.000000"
"422-999991361","454","422","National Science Foundation","Research.gov","0.000000","0.000000","0.000000","0.000000","5.646000","3.170000","6.000000","4.125000","1.450000","0.517000","0.713000","1.341000","5.000000","7.000000","6.170000","6.170000","0.603000","1.141000","1.705000","1.417000","9.00","10.00","13.00","14.00","0.000000","0.000000","0.000000","0.000000"
"422-000001328","852","422","National Science Foundation","Legacy Mission Applications","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.221000","7.125000","0.000000","0.000000","0.000000","0.000000","22.208000","26.368000","23.782000","21.324000","4.335000","3.888000","3.849000","3.152000","19.00","19.00","20.00","16.00","-0.449000","-0.001000","-1.462303","-0.003044"
"429-000006500","1465","429","Nuclear Regulatory Commission","Data Center and Hosting","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.004000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.263000","20.122000","0.000000","0.000000","3.789750","2.075000","0.00","0.00","24.00","13.00","0.000000","21.056750","0.000000","0.000000"
"429-000002600","1467","429","Nuclear Regulatory Commission","Enterprise-wide Acquisition Services","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.050000","0.750000","0.000000","0.000000","0.163000","0.249000","0.000000","0.000000","3.699000","2.911000","0.000000","0.000000","0.652000","0.249000","0.00","0.00","5.00","3.00","0.000000","4.564000","0.000000","0.000000"
"429-000002500","1469","429","Nuclear Regulatory Commission","Financial Services","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.531000","0.740000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.916000","6.500000","0.000000","0.000000","1.589250","1.535500","0.00","0.00","10.00","10.00","0.000000","7.036250","0.000000","0.000000"
"429-000003600","1471","429","Nuclear Regulatory Commission","Incident Response","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.080000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.576000","3.031000","0.000000","0.000000","0.652000","0.415000","0.00","0.00","4.00","3.00","0.000000","3.228000","0.000000","0.000000"
"429-000008200","1473","429","Nuclear Regulatory Commission","Materials Licensing and Oversight","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.243000","0.200000","0.000000","0.000000","0.081500","0.083000","0.000000","0.000000","7.457000","9.173000","0.000000","0.000000","1.548500","1.494000","0.00","0.00","10.00","10.00","0.000000","10.330000","0.000000","0.000000"
"429-000006700","1475","429","Nuclear Regulatory Commission","Office Automation and User Support","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.802000","1.058000","0.000000","0.000000","0.407500","0.581000","0.000000","0.000000","28.903000","28.914000","0.000000","0.000000","5.786500","6.681500","0.00","0.00","38.00","44.00","0.000000","35.899000","0.000000","0.000000"
"429-000008300","1477","429","Nuclear Regulatory Commission","Workload Management","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.896000","3.069000","0.000000","0.000000","0.326000","0.332000","0.000000","0.000000","1.891000","3.333000","0.000000","0.000000","1.100250","1.245000","0.00","0.00","9.00","10.00","0.000000","7.213250","0.000000","0.000000"
"027-000000010","593","027","Office of Personnel Management","Consolidated Business Information System (CBIS)","6.564000","0.000000","0.695000","0.705000","41.252000","1.170000","1.000000","8.015000","1.576000","0.000000","0.000000","0.000000","38.995000","9.595000","7.774000","20.024000","7.000000","1.660000","0.871000","0.884000","105.00","18.00","18.00","18.00","-2.105000","10.340000","-14.500000","0.000000"
"027-999990032","594","027","Office of Personnel Management","Human Resources Line of Business (HR LOB)","33.945935","3.467997","3.559819","3.169280","0.000000","0.000000","0.000000","0.000000","8.978272","0.877203","0.683181","0.693882","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","48.00","4.00","5.00","5.00","0.000000","0.000000","0.000000","0.000000"
"027-000000029","595","027","Office of Personnel Management","Health Claims Data Warehouse and Analysis (HCDW)","7.138000","0.000000","0.000000","0.000000","6.614000","2.800000","2.000000","0.500000","4.671000","0.000000","0.000000","0.000000","0.000000","0.500000","1.000000","1.300000","0.000000","1.500000","1.800000","2.000000","34.00","10.00","14.00","13.00","4.800000","4.800000","0.000000","0.000000"
"027-999991219","596","027","Office of Personnel Management","EHRI electronic Official Personnel Folder (eOPF)","3.619000","0.000000","0.000000","0.000000","229.642000","0.000000","2.397000","2.414000","4.117000","0.000000","0.795000","0.803000","159.473000","36.361000","31.228000","32.407000","3.334000","1.323000","2.908000","2.964000","51.00","10.00","22.00","22.00","0.000000","0.754000","0.000000","2.100000"
"027-000000020","597","027","Office of Personnel Management","EPIC Transformation","27.236000","0.000000","0.000000","0.000000","108.553000","30.102000","26.879817","26.879817","12.092000","2.527000","2.641138","2.641138","7.571000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","112.00","20.00","10.00","20.00","32.629000","29.520955","0.000000","0.000000"
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","159.342000","84.009000","66.579879","66.579879","13.676000","4.785000","4.833000","4.881000","134.00","45.00","18.00","45.00","88.794000","71.412879","0.000000","0.000000"
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","4.300000","0.000000","0.000000","0.000000","34.730000","0.000000","0.000000","0.000000","49.150000","0.000000","0.000000","0.000000","212.850000","17.491900","18.602733","42.830265","64.353000","15.136000","15.011254","16.314210","545.00","116.00","122.00","129.00","0.000000","0.000000","0.000000","0.000000"
"027-000000058","1217","027","Office of Personnel Management","EHRI Data Warehouse","13.070000","0.000000","0.000000","0.000000","24.250000","0.000000","0.000000","0.000000","1.900000","0.000000","0.000000","0.000000","50.134000","5.540000","5.679000","5.976000","3.131000","0.160000","0.471000","0.474000","22.00","5.00","4.00","4.00","5.700000","6.150000","0.000000","0.000000"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","0.000000","0.000000","0.000000","0.000000","2.479000","1.900000","1.550000","0.804000","0.397000","0.000000","0.000000","0.000000","0.000000","0.100000","0.360000","0.770000","0.481000","0.445000","0.379000","0.379000","9.00","6.00","6.00","6.00","2.445000","2.289000","0.000000","0.000000"
"027-999990129","1497","027","Office of Personnel Management","USA Staffing System","0.933000","0.376000","0.325000","0.000000","4.280000","3.149000","3.145000","0.000000","2.655000","4.064000","2.960000","0.000000","48.920000","17.210000","16.637000","21.330000","52.434000","9.177000","6.703000","9.566000","332.00","70.00","65.00","65.00","0.000000","29.770000","0.000000","0.000000"
"027-999990130","1529","027","Office of Personnel Management","USAJOBS","2.339000","0.653000","0.597000","0.542000","8.142000","2.611000","2.389000","2.168000","5.416000","1.309000","1.183000","1.546000","22.100000","6.538000","7.292000","7.537000","4.146000","1.032000","1.481000","1.101000","47.00","17.00","17.00","17.00","0.000000","12.942000","0.000000","0.000000"
"028-000001004","461","028","Small Business Administration","OCA: Loan Accounting System (LAS)","0.570000","0.000000","0.000000","0.000000","17.800000","0.000000","0.000000","0.000000","2.695000","0.000000","0.000000","0.000000","13.500000","4.133000","11.681000","12.296000","1.960000","0.500000","0.500000","0.500000","46.00","4.00","6.00","6.00","-0.500000","-0.500000","-9.700000","-3.900000"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","1.222000","0.000000","0.000000","0.000000","22.011000","2.038000","1.700000","1.785000","0.805000","0.125000","0.128000","0.128000","72.808000","8.646000","9.049000","9.502000","18.337000","2.500000","2.550000","2.550000","228.00","21.00","21.00","21.00","0.354000","0.402000","2.700000","3.100000"
"028-000006010","463","028","Small Business Administration","OCFO: Contract Management System (CMS)","0.150000","0.000000","0.000000","0.000000","1.263000","0.293000","0.000000","0.000000","0.168000","0.000000","0.000000","0.000000","3.832000","0.510000","0.828000","0.873000","1.140000","0.156000","0.159000","0.163000","10.00","2.00","2.00","2.00","0.000000","-0.014000","0.000000","-1.400000"
"028-000000100","465","028","Small Business Administration","OCPL: Business Gateway","3.631610","0.581700","0.582500","0.582675","7.396490","1.031300","1.094500","1.094320","0.681000","0.094000","0.094000","0.094000","7.160600","1.556000","1.634000","1.633000","1.665000","0.531000","0.531000","0.531000","18.00","5.00","5.00","5.00","-0.447100","3.936000","-10.500000","0.000000"
"028-000007007","466","028","Small Business Administration","OCIO: Identity and Access Management and Homeland Security Presidential Directive-12 (HSPD-12)","0.000000","0.000000","0.000000","0.000000","2.432000","0.000000","0.000000","0.000000","0.610000","0.000000","0.000000","0.000000","1.387000","0.621000","0.300000","0.370000","0.445000","0.125000","0.125000","0.127500","6.00","4.00","2.00","2.00","0.746000","0.425000","0.000000","0.000000"
