Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"011-000003457","938","011","Department of Justice","FBI Next Generation Identification (NGI)","23.872000","0.000000","0.000000","0.000000","331.966000","179.308287","188.388795","115.863000","16.497000","6.207443","5.541284","5.140086","1.483000","0.507145","25.785658","29.865000","0.100000","0.017557","0.776716","1.324914","322.00","47.00","47.00","47.00","-37.052568","44.032453","-16.600000","25.000000"
"011-000002901","1032","011","Department of Justice","DEA Firebird","74.994000","0.000000","0.000000","0.000000","423.123000","0.000000","0.000000","0.000000","10.276000","0.000000","0.000000","0.000000","569.797000","78.326000","77.178000","77.178000","8.199000","5.696000","5.759000","5.786000","312.00","44.00","44.00","44.00","-8.441000","-11.413000","-9.100000","-12.100000"
"011-000003444","1041","011","Department of Justice","JMD Law Enforcement Wireless Communications (LEWC)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","643.680000","110.465000","82.145000","90.600000","25.513000","3.468000","4.855000","5.355000","54.00","21.00","35.00","35.00","14.133000","-15.751000","14.200000","-15.300000"
"011-000002502","1052","011","Department of Justice","FBI National Crime Information Center (NCIC)","1.521000","0.000000","0.000000","0.000000","236.144000","1.154000","24.884000","1.470000","89.125000","0.326000","3.333000","0.365000","79.836000","17.428000","14.881000","20.454000","29.939000","4.921000","1.993000","5.085000","1410.00","49.00","49.00","49.00","-8.798000","18.560000","-27.000000","70.000000"
"011-000002705","1062","011","Department of Justice","BOP SENTRY","0.110000","0.575840","0.015000","0.015000","6.041000","0.745000","0.400000","0.503000","0.000000","0.000000","0.000000","0.000000","271.120000","27.648690","29.537100","31.540500","20.107000","4.398400","4.398400","4.398400","204.00","40.00","40.00","40.00","-16.080070","-18.558500","-32.500000","-35.100000"
"012-000003470","88","012","Department of Labor","OFCCP - Federal Contractor Compliance System","0.850000","0.800000","0.000000","0.000000","0.000000","2.714000","2.395000","1.895000","0.000000","0.219000","0.274000","0.274000","0.000000","0.000000","0.853000","1.412000","0.000000","0.000000","0.100000","0.274000","0.00","2.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"012-000003535","101","012","Department of Labor","BLS - Industrial Prices Systems (IPS)","0.000000","0.000000","0.000000","0.000000","1.607000","1.135000","1.345000","1.345000","3.135000","2.530000","2.888000","2.911000","18.539000","4.401000","4.269000","4.269000","69.293000","7.960000","7.643000","7.709000","740.00","81.00","81.00","81.00","0.000000","0.000000","0.000000","0.000000"
"012-000001075","103","012","Department of Labor","BLS - National Compensation Survey (NCS) Maintenance","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.002000","1.594000","1.427000","1.427000","44.933000","4.944000","4.275000","4.308000","351.00","37.00","32.00","32.00","0.917000","0.051000","16.300000","0.900000"
"012-000001025","105","012","Department of Labor","EBSA - EFAST2","4.220559","0.000000","0.000000","0.000000","26.600545","0.000000","0.000000","0.000000","4.936919","0.000000","0.000000","0.000000","19.676081","11.706426","10.429887","11.216922","2.744321","1.900123","1.957221","2.013978","49.00","13.00","13.00","13.00","1.134268","0.424176","9.100000","3.500000"
"012-000002035","106","012","Department of Labor","ETA - Unemployment Insurance Database Management System","0.171000","0.010105","0.000000","0.000000","2.045066","0.050095","0.000000","0.000000","0.178000","0.093000","0.000000","0.000000","13.154819","3.490841","4.126923","3.802691","0.977000","0.047000","0.143000","0.146000","9.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"012-000001065","108","012","Department of Labor","OCFO - PeoplePower","1.018000","0.000000","0.000000","0.000000","43.100000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","65.704000","6.059000","6.001000","5.941000","10.617000","1.941000","1.999000","2.059000","71.00","13.00","14.00","14.00","0.000000","0.000000","0.000000","0.000000"
"012-000002055","109","012","Department of Labor","OLMS - Electronic Labor Organization Reporting System (e.LORS)","0.000000","0.000000","0.000000","0.000000","5.685000","0.000000","0.000000","0.000000","0.560000","0.000000","0.000000","0.000000","14.198000","1.924000","1.990000","2.243000","1.255000","0.230000","0.234000","0.236000","19.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"012-000002495","114","012","Department of Labor","ETA - DOL eGrants","2.370000","0.000000","0.000000","0.000000","4.951544","0.000000","0.000000","0.000000","0.383200","0.000000","0.000000","0.000000","10.838709","2.932102","3.484667","4.818000","0.661800","0.165000","0.168000","0.172000","7.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"012-000002575","115","012","Department of Labor","OASAM - Departmental E-Business Suite (DEBS)","2.437000","0.175000","0.000000","0.000000","7.150000","2.085000","1.662000","0.000000","0.000000","0.000000","0.338000","0.000000","1.955000","0.415000","0.430000","0.420000","1.841000","0.400000","0.400000","0.410000","14.00","3.00","5.00","6.00","2.000000","2.000000","186.000000","241.000000"
"012-000003225","116","012","Department of Labor","OASAM - HSPD-12","3.988000","0.000000","0.000000","0.000000","12.075000","3.500000","1.639000","2.800000","0.174000","0.000000","0.033500","0.061500","2.976400","1.052000","1.094000","1.094000","0.177000","0.064000","0.033500","0.033500","3.00","1.00","1.00","2.00","0.000000","0.639000","0.000000","29.600000"
"012-000003585","117","012","Department of Labor","SOL - IT Modernization","0.474000","0.344000","0.346000","0.000000","2.413000","2.729000","1.720000","0.521000","0.672000","0.636000","0.505000","0.050000","2.411000","1.181000","1.343000","1.199000","0.081000","0.125000","0.233000","0.520000","6.00","7.00","7.00","5.00","0.000000","0.000000","0.000000","0.000000"
"012-000002045","121","012","Department of Labor","ETA - Foreign Labor Certification Systems (FLCS)","3.210000","0.000000","1.351000","1.391666","17.614455","3.936121","2.702000","2.783334","0.353500","0.132500","0.180200","0.183804","16.528578","6.551006","5.002700","4.898294","0.570500","0.132500","0.090100","0.091902","6.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"012-000001010","122","012","Department of Labor","ETA - Job Corps Student Pay Allotment Management Information System (SPAMIS)","3.354000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","85.147000","11.801000","12.060000","12.325000","1.320000","0.143000","0.145000","0.147000","9.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"012-000002085","123","012","Department of Labor","MSHA - MSHA Standardized Information System (MSIS)","1.883000","0.113000","0.097000","0.101000","32.642000","4.341000","3.847000","3.732000","9.482000","0.622000","0.641000","0.624000","7.525000","1.219000","1.239000","1.295000","4.345000","0.686000","0.707000","0.806000","165.00","20.00","23.00","23.00","0.000000","1.946000","0.000000","42.400000"
"012-000001015","125","012","Department of Labor","OCFO - DOL New Core Financial Management System (NCFMS)","2.260000","0.000000","0.000000","0.000000","53.973000","0.000000","0.000000","0.000000","4.175000","0.350850","0.506340","0.260770","9.147000","21.972630","20.106420","16.920080","0.626000","0.732620","1.630580","1.891070","26.00","8.00","9.00","9.00","2.478100","7.999340","12.000000","56.200000"
"012-000000001","126","012","Department of Labor","ODEP - Disability.gov","1.315000","0.000000","0.000000","0.000000","2.820000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.305000","2.000000","1.800000","1.800000","0.327200","0.042160","0.046000","0.047390","2.00","1.00","1.00","1.00","0.000000","-0.012890","0.000000","-0.700000"
"012-000002005","127","012","Department of Labor","OPA - Enterprise Communications Initiative","1.810720","0.210000","0.000000","0.000000","0.955044","0.282000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","24.633386","5.468000","5.918000","5.918000","7.297274","1.402000","1.444000","1.444000","54.00","9.00","9.00","9.00","0.000000","0.000000","0.000000","0.000000"
"012-999990020","130","012","Department of Labor","OASAM - Benefits.gov","1.309000","0.000000","0.000000","0.000000","2.734000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","48.661000","3.362000","3.003000","3.999000","2.022000","0.195000","0.198000","0.201000","9.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"012-000002630","131","012","Department of Labor","OSHA - Information System (OIS)","5.725000","0.000000","0.000000","0.000000","49.075563","3.651000","3.500000","2.600000","3.334402","0.443986","0.000000","0.000000","0.000000","11.433000","6.366362","4.522000","0.000000","0.443987","0.914612","0.942050","31.00","7.00","7.00","7.00","0.000000","6.274362","0.000000","139.200000"
"012-000002015","132","012","Department of Labor","OWCP - Integrated Federal Employees' Compensation System (iFECS)","9.300000","0.000000","0.000000","0.000000","29.169000","0.000000","0.000000","0.000000","0.540000","0.000000","0.000000","0.000000","124.644000","16.617000","16.617000","16.949000","18.819000","2.304000","2.304000","2.336000","168.00","21.00","22.00","19.00","0.000000","-1.200000","0.000000","-6.000000"
"012-000002265","183","012","Department of Labor","OWCP - Energy Compensation System","9.080000","0.000000","0.000000","0.000000","40.551000","7.589000","0.880000","0.000000","0.993000","0.440000","0.018000","0.000000","62.526000","9.606000","8.766000","0.000000","13.885000","1.620000","2.042000","0.000000","118.00","16.00","16.00","0.00","0.000000","0.000000","0.000000","0.000000"
"012-000001055","278","012","Department of Labor","BLS - Consumer Price Index (CPI) Maintenance","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","47.602000","3.238000","4.370000","8.170000","73.021000","9.234000","10.706000","10.788000","686.00","84.00","84.00","84.00","-0.357000","-4.757000","-2.800000","-24.000000"
"012-000005005","418","012","Department of Labor","PBGC - Benefit Calculation and Valuation","1.500000","0.000000","0.000000","0.300000","3.500000","11.400000","0.000000","0.898000","0.656000","0.669000","0.681000","0.693000","2.592000","4.488000","2.500000","2.300000","0.164000","0.167000","0.171000","0.174000","5.00","5.00","5.00","5.00","-0.076000","-0.148000","-0.454000","-4.229000"
"012-000005004","624","012","Department of Labor","PBGC - Risk Management Early Warning / Legal Matter Management","0.210000","0.210000","0.200000","0.200000","1.361000","2.220000","0.230000","0.230000","0.140000","0.140000","0.140000","0.140000","0.510000","0.958000","0.600000","0.600000","0.070000","0.070000","0.070000","0.070000","1.00","1.00","1.00","1.00","-0.242000","0.000000","-6.302000","0.000000"
"012-000005003","627","012","Department of Labor","PBGC - Participant Services (Benefit Administration)","0.793000","1.662000","1.292000","1.448000","5.058000","9.548000","7.324000","8.562000","1.142000","1.179000","1.179000","1.179000","8.563000","7.032000","9.495000","8.101000","0.489000","0.505000","0.505000","0.505000","10.00","10.00","10.00","10.00","0.131000","-0.050000","0.662000","-0.252000"
"012-000005013","628","012","Department of Labor","PBGC - IT Infrastructure","0.500000","0.847000","0.624000","1.579000","3.905000","5.044000","3.258000","7.096000","1.847000","2.407000","2.563000","2.969000","35.565000","38.391000","36.627000","34.689000","4.646000","3.869000","3.964000","4.630000","42.00","42.00","42.00","44.00","-0.109000","-2.090000","-0.215000","-4.254000"
"012-000005000","635","012","Department of Labor","PBGC - Premium Accounting (PA)","0.100000","0.000000","0.000000","0.100000","2.054000","2.556000","10.158000","1.695000","0.000000","0.000000","0.000000","0.000000","3.495000","3.201000","3.890000","2.555000","0.868000","0.723000","0.723000","0.723000","6.00","5.00","5.00","5.00","-0.136000","0.000000","-2.056000","0.000000"
"012-000005001","641","012","Department of Labor","PBGC - Consolidated Financial Systems","0.200000","0.000000","0.000000","0.700000","8.273000","1.133000","0.000000","2.300000","0.000000","0.000000","0.000000","0.000000","2.826000","2.803000","3.770000","3.432000","0.450000","0.450000","0.450000","0.360000","2.50","2.50","2.00","2.00","-0.334000","0.000000","-7.074000","0.000000"
"012-000003655","838","012","Department of Labor","OASAM - Acquisition Management System (AMS)","0.000000","0.000000","0.000000","0.000000","2.000000","2.000000","7.000000","0.000000","0.140259","0.140259","0.144470","0.000000","0.000000","0.000000","0.000000","2.000000","0.000000","0.000000","0.000000","0.148800","1.00","1.00","1.00","1.00","-6.095611","4.992760","-74.000000","232.000000"
"012-000003645","839","012","Department of Labor","OASAM - HR Line of Business Shared Service Center (HRLOB SSC)","1.184000","0.000000","0.000000","0.000000","0.000000","8.514000","3.000000","3.200000","0.180000","0.186000","1.130000","1.228000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.00","1.00","9.00","10.00","5.514000","-5.870000","173.100000","-58.700000"
"012-000003595","844","012","Department of Labor","DOL - IT Infrastructure Modernization (DITIM)","10.385000","2.937935","2.600000","4.000000","26.429934","2.000000","5.385000","9.852000","0.607530","0.162065","0.168548","0.303386","17.704000","11.087000","15.841350","17.141350","0.129687","0.040516","0.042137","0.075847","4.00","1.00","1.00","2.00","-3.066549","-0.015000","-15.900000","-0.100000"
"012-000003615","1047","012","Department of Labor","OWCP - OWCP Workers' Compensation System","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.400000","0.000000","0.000000","0.005000","0.333000","0.000000","0.000000","0.000000","7.925000","0.000000","0.000000","0.000000","2.107000","0.00","0.00","0.00","16.00","0.000000","0.005000","0.000000","0.000000"
